kanji_text,radical,kanji_pron,on_pron,kun_pron,mean,memo,level_id,examples
的,白; 勹; 丶,"ĐÍCH, ĐỂ",テキ,まと,"Đích thực, đích xác, mục tiêu",Đây là cái đích màu trắng (白).,4,目的(もくてき); 外的(がいてき); 狂的(きょうてき); 金的(きんてき); 劇的(げきてき); 公的(こうてき); 内的(ないてき); 肉的(にくてき); 的確(てっかく); 人的(じんてき)
飛,飛,PHI,ヒ,と-ぶ; と-ばす,Chim đang bay dang rộng đôi cánh.,Chim đang bay dang rộng đôi cánh.,4,飛報(ひほう); 飛躍(ひやく); 雄飛(ゆうひ); 突飛(とっぴ); 飛ぶ(とぶ); 飛沫(しぶき); 飛蝗(ばった); 飛散(ひさん); 飛竜(ひりゅう); 飛魚(トビウオ)
機,木; 幺; 幺; 戈; 人,CƠ,キ,はた,"Cơ hội, cơ khí, máy móc",Chúng tôi sử dụng máy gỗ (木) để dệt vải từ sợi chỉ (糸).,4,機械(きかい); 機関(きかん); 機雷(きらい); 機略(きりゃく); 愛機(あいき); 軍機(ぐんき); 契機(けいき); 機運(きうん); 機影(きえい); 機縁(きえん)
失,丿; 一; 一; 人,THẤT,シツ,うしな-う; う-せる,"Mất mát, sai lầm",Chồng (夫) tôi bị mất việc nên đang đứng khóc.,4,過失(かしつ); 損失(そんしつ); 麩失(ふしつ); 紛失(ふんしつ); 焼失(しょうしつ); 失意(しつい); 失火(しっか); 失業(しつぎょう); 失敬(しっけい); 失策(しっさく)
鉄,金; 丿; 一; 一; 人,THIẾT,テツ,くろがね,Sắt ,Sắt (失) sẽ thua về giá trị nếu so với vàng (金).,4,鉄橋(てっきょう); 塊鉄(かいてつ); 金鉄(きんてつ); 屑鉄(くずてつ); 撃鉄(げきてつ); 含鉄(がんてつ); 鉄鋼(てっこう); 鉄梃(かなてこ); 国鉄(こくてつ); 鋼鉄(こうてつ)
速,辶; 束,TỐC,ソク,はや-い; はや-める; すみ-やか,"Tốc độ, nhanh",Tôi nhanh chóng gửi bó (束) hoa này.,4,速い(はやい); 速達(そくたつ); 速成(そくせい); 速断(そくだん); 速度(そくど); 速報(そくほう); 速力(そくりょく); 速記(そっき); 風速(ふうそく); 原速(げんそく)
遅,辶; 尸; 羊,TRÌ,チ,おく-れる; おく-らす; おそ-い,"Chậm trễ, chậm chạp, quá hạn",Một con cừu (羊) đang nghỉ nên nó đã đến muộn.,4,遅い(おそい); 巧遅(こうち); 遅延(ちえん); 遅疑(ちぎ); 遅刻(ちこく); 遅参(ちさん); 遅速(ちそく); 遅滞(ちたい); 遅々(ちち); 遅着(ちちゃく)
駐,馬; 丶; 王,TRÚ,チュウ,"","Dừng lại, cư trú",Người chủ (主) và con ngựa (馬) đang ở đây.,4,駐英(ちゅうえい); 駐在(ちゅうざい); 駐車(ちゅうしゃ); 駐独(ちゅうどく); 駐日(ちゅうにち); 駐仏(ちゅうふつ); 駐米(ちゅうべい); 常駐(じょうちゅう); 移駐(いちゅう); 進駐(しんちゅう)
泊,氵; 白,"BẠC, PHÁCH",ハク; バク; ヒャク,とま-る; うす-い,"Dừng lại, nghỉ lại",Tôi trọ lại tại một khách sạn màu trắng (白).,4,外泊(がいはく); 仮泊(かはく); 停泊(ていはく); 宿泊(しゅくはく); 一泊(いっぱく); 夜泊(やはく); 淡泊(たんぱく); 泊り(とまり); 泊る(とまる); 泊地(はくち)
船,舟; 八; 口,THUYỀN,セン,ふね; ふな-,Cái thuyền,Chiếc thuyền này chắc là 8 người (八) có thể lên được.,4,船舶(せんぱく); 船便(ふなびん); 巨船(きょせん); 漁船(ぎょせん); 係船(けいせん); 下船(げせん); 艦船(かんせん); 風船(ふうせん); 汽船(きせん); 客船(きゃくせん)
座,广; 人; 人; 土,TỌA,ザ,すわ-る,"Ngồi, quỳ gối, chòm sao",Hai người (人) đang ngồi trên mặt đất.,4,講座(こうざ); 星座(せいざ); 玉座(ぎょくざ); 金座(きんざ); 上座(かみざ); 車座(くるまざ); 下座(げざ); 台座(だいざ); 口座(こうざ); 高座(こうざ)
席,广; 廿; 巾,TỊCH,セキ,むしろ,Chỗ ngồi,Cửa hàng này có 21 chỗ ngồi.,4,即席(そくせき); 空席(くうせき); 相席(あいせき); 欠席(けっせき); 貸席(かしせき); 議席(ぎせき); 客席(きゃくせき); 打席(だせき); 首席(しゅせき); 出席(しゅっせき)
島,山,ĐẢO,トウ,しま,Đảo,Con chim (鳥) dang nghỉ trên núi (山) có ở hòn đảo đó.,4,島々(しまじま); 列島(れっとう); 小島(こじま); 半島(はんとう); 群島(ぐんとう); 本島(ほんとう); 中島(なかじま); 孤島(ことう); 島民(とうみん); 離島(りとう)
陸,阝; 土; 儿; 土,LỤC,リク; ロク,おか,Đất liền,Ở đây chỉ có trạm dừng xe bus.,4,陸橋(りっきょう); 大陸(たいりく); 空陸(くうりく); 海陸(かいりく); 内陸(ないりく); 着陸(ちゃくりく); 揚陸(ようりく); 上陸(じょうりく); 水陸(すいりく); 離陸(りりく)
港,氵; 一; 丨; 丨; 一; 八; 巳,CẢNG,コウ,みなと,"Khu vực đỗ tàu, thuyền",Mọi người cùng (共) tập hợp tại cảng nào.,4,空港(くうこう); 漁港(ぎょこう); 軍港(ぐんこう); 河港(かこう); 寄港(きこう); 帰港(きこう); 港湾(こうわん); 港税(こうぜい); 出港(しゅっこう); 内港(ないこう)
橋,木; 丿; 大; 口; 冂; 口,KIỀU,キョウ,はし,Cây cầu,Đây là một tòa nhà và một cái cầu được làm bằng cây (木) gỗ.,4,陸橋(りっきょう); 鉄橋(てっきょう); 橋梁(きょうりょう); 艦橋(かんきょう); 橋脚(きょうきゃく); 土橋(どばし); 船橋(ふなばし); 地橋(ちきょう); 桟橋(さんばし); 吊橋(つりばし)
交,亠; 八; 乂,GIAO,コウ,ま-じる; ま-ざる; まじ-える; ま-ぜる; まじ-わる; か-う,"Giao lưu, giao thông",Bố (父) đang băng qua ngã tư.,4,交通(こうつう); 交番(こうばん); 外交(がいこう); 交友(こうゆう); 交遊(こうゆう); 交流(こうりゅう); 旧交(きゅうこう); 交易(こうえき); 交感(こうかん); 交換(こうかん)
申,申,THÂN,シン,もう-す; もうーし; さる,"Nói, trình bày",Thần sấm nói với tôi rằng: “Ta là sấm”,4,申す(もうす); 具申(ぐしん); 内申(ないしん); 申告(しんこく); 申請(しんせい); 上申(じょうしん); 答申(とうしん); 庚申(こうしん); 申込(もうしこみ); 申出(もうしで)
神,礻; 申,THẦN,シン; ジン,かみ; かん; こう,Thần thánh,Người 亻này vươn 伸 cổ ra xem thần sấm 神.,4,神学(しんがく); 神様(かみさま); 神棚(かみだな); 神代(かみよ); 軍神(ぐんしん); 敬神(けいしん); 神楽(かぐら); 神主(かんぬし); 鬼神(きしん); 入神(にゅうしん)
様,木; 丷; 一; 一; 一; 氺,DẠNG,ヨウ; ショウ,さま; さん,"Ngài, cách thức","Có các bộ dạng của cây (木), cừu (羊), và nước (水).",4,王様(おうさま); 様子(ようす); 神様(かみさま); 斯様(かよう); 模様(もよう); 各様(かくよう); 文様(もんよう); 左様(さよう); 逆様(さかさま); 様式(ようしき)
信,亻; 言,TÍN,シン,しん-じる,"Tin, tin cậy, tín nhiệm",Tôi tin tưởng những gì người ấy nói (言).; Hay: Con người 人 đã nói 言 thì phải giữ chữ tín 信,4,信号(しんごう); 信者(しんじゃ); 信念(しんねん); 自信(じしん); 信頼(しんらい); 狂信(きょうしん); 俗信(ぞくしん); 確信(かくしん); 花信(かしん); 過信(かしん)
調,言; 周,"ĐIỀU, ĐIỆU",チョウ,しら-べる; しら-べ; ととの-う; ととの-える,"Điều tra, nhịp điệu",Tôi đã nói (言) điều tra một vòng (周).,4,音調(おんちょう); 口調(くちょう); 調和(ちょうわ); 調子(ちょうし); 調査(ちょうさ); 協調(きょうちょう); 強調(きょうちょう); 曲調(きょくちょう); 空調(くうちょう); 哀調(あいちょう)
査,木; 且,TRA,サ,"","Tìm tòi, xét hỏi",Tôi đã kiểm tra cái bia mộ ở dưới cây (木).,4,検査(けんさ); 調査(ちょうさ); 監査(かんさ); 鑑査(かんさ); 考査(こうさ); 巡査(じゅんさ); 査定(さてい); 査問(さもん); 査証(さしょう); 査閲(さえつ)
相,木; 目,"TƯƠNG, TƯỚNG",ソウ; ショウ,あい,"Cùng chung, qua lại lẫn nhau",Hãy nhìn cái cây (木). Mắt (目) bạn và nó đang hướng về phía nhau.,4,首相(しゅしょう); 相手(あいて); 形相(ぎょうそう); 相方(あいかた); 相客(あいきゃく); 相子(あいこ); 相性(あいしょう); 相棒(あいぼう); 相婿(あいむこ); 相宿(あいやど)
談,言; 火; 火,ĐÀM,ダン,"","Bàn bạc, thảo luận",Nói chuyện bên ngọn lửa (火) nào!,4,軍談(ぐんだん); 芸談(げいだん); 面談(めんだん); 閑談(かんだん); 厳談(げんだん); 奇談(きだん); 綺談(きだん); 談義(だんぎ); 談合(だんごう); 談笑(だんしょ)
案,宀; 女; 木,ÁN,アン,つくえ,"Đề xuất, phương án",Tôi bình tĩnh (安) lập nên một phương án bằng cây (木).,4,答案(とうあん); 法案(ほうあん); 具案(ぐあん); 愚案(ぐあん); 検案(けんあん); 原案(げんあん); 起案(きあん); 代案(だいあん); 教案(きょうあん); 公案(こうあん)
内,冂; 人,"NỘI, NẠP",ナイ; ダイ,うち,"Bên trong, ở giữa",Người đó (人) đi vào trong cái hộp to.,4,内閣(ないかく); 内気(うちき); 屋内(おくない); 区内(くない); 境内(けいだい); 学内(がくない); 管内(かんない); 館内(かんない); 圏内(けんない); 家内(かない)
君,尹; 口,QUÂN,クン,きみ; ぎみ,"Cậu, bạn, mày (chỉ người con trai)",Đức vua truyền mệnh lệnh bằng quyền trượng và miệng (口).,4,君恩(くんおん); 君主(くんしゅ); 君臣(くんしん); 君公(くんこう); 君国(くんこく); 君子(くんし); 君側(くんそく); 君寵(くんちょう); 君民(くんみん); 君命(くんめい)
達,辶; 土; 羊,ĐẠT,タツ; ダ,-たち,"Đi đến, đạt được","Con cừu (羊) chở đất (土), cuối cùng cũng đã đến nơi.",4,速達(そくたつ); 到達(とうたつ); 公達(きんだち); 友達(ともだち); 口達(こうたつ); 達者(たっしゃ); 達成(たっせい); 内達(ないたつ); 配達(はいたつ); 調達(ちょうだつ)
星,日; 生,TINH,セイ; ショウ,ほし,Sao,Tôi nghĩ là sao được sinh (生) ra từ mặt trời (日)?,4,水星(すいせい); 金星(きんせい); 火星(かせい); 木星(もくせい); 星座(せいざ); 衛星(えいせい); 彗星(すいせい); 流星(りゅうせい); 巨星(きょせい); 群星(ぐんせい)
雪,雨; 彐,TUYẾT,セツ,ゆき,Tuyết,"“Mưa (雨) hay sao ấy nhỉ?”; “Không phải, chạm vào thử xem, là tuyết đấy”",4,風雪(ふうせつ); 降雪(こうせつ); 豪雪(ごうせつ); 雪見(ゆきみ); 根雪(ねゆき); 雪崩(なだれ); 吹雪(ふぶき); 粉雪(こなゆき); 残雪(ざんせつ); 小雪(こゆき)
降,阝; 夂; 㐄,GIÁNG,コウ; ゴ,お-りる; お-ろす; ふ-る; ふ-り; くだ-る; くだ-す,"Xuống, rơi",Tôi xuống ở điểm dừng xe bus đó.,4,降る(ふる); 降臨(こうりん); 下降(かこう); 滑降(かっこう); 降雨(こうう); 降下(こうか); 降嫁(こうか); 降灰(こうかい); 降格(こうかく); 降参(こうさん)
直,十; 目,TRỰC,チョク; ジキ; ジカ,ただ-ちに; なお-す; なお-る; なお-き; す-ぐ,"Thẳng thắn, ngay thẳng, sửa chữa","Nhìn này chỗ đó bị hỏng, sửa nó thôi nhỉ?",4,率直(そっちょく); 直情(ちょくじょう); 直す(なおす); 素直(すなお); 直接(ちょくせつ); 直刃(ちょくば); 直角(ちょっかく); 曲直(きょくちょく); 謹直(きんちょく); 愚直(ぐちょく)
危,⺈; 厂; 㔾,NGUY,キ,あぶ-ない; あや-うい,"Nguy hiểm, hiểm nghèo",Hãy nhìn hòn đá phía trên vách núi! Nguy hiểm quá!,4,危険(きけん); 危害(きがい); 危機(きき); 危急(ききゅう); 危矩(きく); 危殆(きたい); 危地(きち); 危篤(きとく); 危難(きなん); 安危(あんき)
険,阝; 人; 一; 口; 人,HIỂM,ケン,けわ-しい,"Nguy hiểm, mạo hiểm",Người này (人) đang nhìn ngọn núi hiểm trở.,4,危険(きけん); 険悪(けんあく); 険峻(けんしゅん); 険所(けんしょ); 険阻(けんそ); 険相(けんそう); 険難(けんなん); 険路(けんろ); 保険(ほけん); 陰険(いんけん)
拾,扌; 人; 一; 口,THẬP,シュウ; ジュウ,ひろ-う; じゅう,"Thu thập, nhặt nhạnh",Tôi nhặt được tờ 1 vạn yên từ thùng rác.,4,拾う(ひろう); 拾得(しゅうとく); 収拾(しゅうしゅう); 拾遺(しゅうい); 拾集(しゅうしゅう)
捨,扌; 人; 土; 口,XẢ,シャ,す-てる,Vứt bỏ,Thứ bảy (土) là ngày đổ rác.,4,喜捨(きしゃ); 用捨(ようしゃ); 取捨(しゅしゃ); 捨金(すてがね); 捨値(すてね); 捨身(すてみ); 捨子(すてご); 捨象(しゃしょう); 捨場(すてば); 捨身(しゃしん)
戻,戶; 大,LỆ,レイ,もど-る; もど-す,"Trở lại, quay lại, hồi phục lại","Anh ấy đã lớn (大) hơn, trở lại chốn cũ và bây giờ đang ở trước cửa (戸).",4,戻す(もどす); 戻る(もどる); 戻し(もどし); 切戻(せつらい); 戻り(もどり)
吸,口; 及,HẤP,キュウ,す-う,"Hút vào, hấp thụ",Tôi hít vào khói thuốc.,4,吸う(すう); 呼吸(こきゅう); 吸引(きゅういん); 吸飲(きゅういん); 吸気(きゅうき); 吸血(きゅうけつ); 吸収(きゅうしゅう); 吸着(きゅうちゃく); 吸入(きゅうにゅう); 吸殻(すいがら)
放,方; 攵,"PHÓNG, PHỎNG",ホウ,はな-す; はな-つ; はな-れる; ほう-る,Giải phóng,Chúng tôi được giải phóng dưới cờ.,4,解放(かいほう); 開放(かいほう); 放く(こく); 奔放(ほんぽう); 放逸(ほういつ); 放火(ほうか); 放棄(ほうき); 放校(ほうこう); 放恣(ほうし); 放射(ほうしゃ)
変,亦; 夂,BIẾN,ヘン,か-わる; か-わり; か-える,"Kỳ lạ, thay đổi",Anh ấy mặc bộ quần áo khác người.,4,変人(へんじん); 変動(へんどう); 大変(たいへん); 硬変(こうへん); 凶変(きょうへん); 可変(かへん); 壊変(かいへん); 改変(かいへん); 激変(げきへん); 逆変(ぎゃくへん)
歯,止; 凵; 米,XỈ,シ,よわい; は; よわ-い; よわい-する, ,"Dừng (止) nói chuyện, dùng răng nhai kĩ cơm (米) nào.",4,歯茎(はぐき); 歯痛(しつう); 金歯(きんぱ); 犬歯(けんし); 義歯(ぎし); 臼歯(きゅうし); 皓歯(こうし); 前歯(まえば); 乳歯(にゅうし); 鋸歯(のこぎりは)
髪,丨; 一; 一; 一; 一; 厶; 彡; 友,PHÁT,ハツ,かみ,Tóc,Bạn (友) tôi có mái tóc dài (長).,4,長髪(ちょうはつ); 金髪(きんぱつ); 銀髪(ぎんぱつ); 髪形(かみがた); 黒髪(くろかみ); 結髪(けっぱつ); 頭髪(とうはつ); 散髪(さんぱつ); 白髪(しらが); 調髪(ちょうはつ)
絵,糸; 人; 一; 一; 厶,HỘI,カイ; エ,"",Bức tranh,Gặp (会) nhau làm bức tranh thêu.,4,絵画(かいが); 油絵(あぶらえ); 絵本(えほん); 口絵(くちえ); 影絵(かげえ); 枕絵(まくらえ); 水絵(みずえ); 下絵(したえ); 墨絵(すみえ); 絵柄(えがら)
横,木; 黄,HOÀNH,オウ,よこ,Bề ngang,Trong hộp ở cạnh cái cây (木); Lũ trẻ chúng nó ngày ngày vui chơi.,4,真横(まよこ); 横糸(よこいと); 横顔(よこがお); 横型(よこがた); 横紙(よこがみ); 縦横(じゅうおう); 横領(おうりょう); 横溢(おういつ); 横行(おうこう); 横死(おうし)
当,丨; 丷; 彐,"ĐƯƠNG, ĐÁNG",トウ,あ-たる; あ-たり; あ-てる; あ-て; まさ-に; まさ-にべし,"Tương đương, tương ứng",Mũi tên trúng đích.,4,弁当(べんとう); 当地(とうち); 芸当(げいとう); 勘当(かんどう); 見当(けんとう); 肩当(かたあて); 当代(とうだい); 当直(とうちょく); 当人(とうにん); 当年(とうねん)
伝,亻; 一; 一; 厶,TRUYỀN,デン; テン,つた-える; つた-わる; つた-う; つだ-う; づた-い; つて,"Truyền đạt, truyền động",Hai (二) người truyền tin nhắn cho nhau.,4,駅伝(えきでん); 皆伝(かいでん); 俗伝(ぞくでん); 虚伝(きょでん); 口伝(くでん); 喧伝(けんでん); 家伝(かでん); 言伝(ことづて); 古伝(こでん); 誤伝(ごでん)
細,糸; 田,TẾ,サイ,ほそ-い; ほそ-る; こま-か; こま-かい,"Thon, nhỏ, chi tiết",Bông lúa ở những cánh đồng (田) cũng mảnh như sợi chỉ (糸).,4,細い(ほそい); 細腕(ほそうで); 細々(ほそぼそ); 細目(ほそめ); 細る(ほそる); 先細(さきぼそ); 肉細(にくぼそ); 細雨(さいう); 些細(ささい); 細菌(さいきん)
無,灬,"MÔ, VÔ",ム; ブ,な.い,Không có,"Ngôi nhà bị thiêu trong lửa, toàn bộ mọi thứ trước đây nay không còn gì.",4,無礼(ぶれい); 無料(むりょう); 有無(うむ); 虚無(きょむ); 皆無(かいむ); 無い(ない); 無さ(なさ); 無し(なし); 無位(むい); 無為(むい)
